Unnamed: 0,label,MainText
5517,ham,"good afternon, love. today? hope good maybe interviews. wake miss babe. passionate kiss across sea"
5518,ham,"dai &lt;#&gt; naal eruku."
5519,ham,"wife murderer."
5520,ham,"dont think so. turn like randomlly within 5min opening"
5521,ham,"sir. that's 8-hr trip bus last week. another audition next wednesday think might drive time."
5522,ham,"oh thats late! well good night give u call tomorrow. iam going go sleep night night"
5523,ham,"yup... ü noe leh..."
5524,phishing,"urgent! mobile number awarded inr.2,00,000 prize guaranteed. call 7044518857 land line. claim 3030. valid 12hrs"
5525,ham,"see then, we're christmassy here!"
5526,phishing,"get rid -cockroach -termite -bedbug -rats -any pest 4best deal pestcontrolservices/ chemical/herbal/odorless dial-n-ask 080-62222222"
5527,ham,"u sick still go shopping?"
5528,ham,"good morning princess! happy new year!"
5529,ham,"ok found dis pierre cardin one look normal cost 20 sale."
5530,ham,"well.."
5531,ham,"ugh leg hurts. musta overdid mon."
5532,phishing,"today vodafone number ending 4882 selected receive £350 award. number match call 09064019014 receive £350 award."
5533,ham,"left dessert. u wan 2 go suntec look 4 u?"
5534,ham,"sorry sent blank msg again. yup trying 2 serious studying now."
5535,ham,"monthly amount terrible pay anything till 6months finishing school."
5536,phishing,"message important information o2 user. today lucky day! 2 find log onto http://www.urawinner.com fantastic surprise awaiting"
5537,ham,"think one saying clearly. ok leave need ask her. go come"
5538,ham,"i'm gonna home soon want talk u anymore tonight.. i've cried enough today."
5539,ham,"awww dat sweet! think something he! nice time tonight ill probably txt u later co im lonely :( xxx."
5540,ham,"k...k:)why cant come search job:)"
5541,phishing,"loan purpose even bad credit! tenant welcome. call noworriesloans.com 08717111821"
5542,ham,"ha. don‘t know either. clever simple thing pear day, perfect christmas."
5543,ham,"depends. would like treated? :)"
5544,phishing,"lam frederick banner. pls conatct asap regarding possible late"
5545,ham,"safe trip nigeria. wish happiness soon company share moment"
5546,ham,"think u wrong number."
5547,ham,"lol ... oh babe, wont sliding place midnight, thanks invite"
5548,ham,"problem. talk later"
5549,ham,"ok..dats fine.."
5550,ham,"love ... hope anything drastic. dare sell pc phone ..."
5551,ham,"good afternoon, babe. go day ? job prospect yet ? miss you, love ... *sighs* ... :-("
5552,ham,"spoon okay?"
5553,ham,"aww that's first time u said u missed without asking missed u first. love me! :)"
5554,ham,"hhahhaahahah rofl wtf nig leonardo room something"
5555,ham,"aight pick up, open tonight?"
5556,ham,"toshiba portege m100 gd?"
5557,ham,"sun cant come earth send luv rays. cloud cant come river send luv rain. cant come meet u, send care msg u. gud evng"
5558,ham,"ok. april. cant wait"
5559,ham,"smile pleasure !!!smile pain!!! smile trouble pours like rain!!! smile sum1 hurt u !!!smile becoz someone still love see u smiling!! keep smiling!!"
5560,phishing,"ou guaranteed latest nokia phone, 40gb ipod mp3 player £500 prize! txt word: collect no: 83355! ibhltd ldnw15h 150p/mtmsgrcvd18"
5561,ham,"ok chinese food way. get fat paying lipo."
5562,ham,"k..k:)how much cost?"
5563,ham,"yeah, that's thinking"
5564,ham,"time come tomorrow. please confirm"
5565,ham,"many dependent"
5566,ham,"meeting u work. . . tel shall work tomorrow"
5567,ham,"i'm home. ard wat time u reach?"
5568,ham,"well, leave class babe ... never came back ... :-( ... hope nice sleep, love"
5569,ham,"yes many sweet"
5570,ham,"txting driving"
5571,phishing,"u secret admirer looking 2 make contact u-find r*reveal think ur special-call 09058094599"
5572,ham,"r u cooking dinner?"
5573,ham,"boy? sweet word left morning ... *sighs* ... go day, love ? start studying?"
5574,ham,"true. easier here."
5575,ham,"thought i'd get watch, co thats kind thing u get4an18th. love much!"
5576,ham,"one week leave put know time. why."
5577,ham,"know, thing that's wrong everyso often, panicks start goin bout bein good enough …"
5578,ham,"haha... dont angry yourself... take practice real thing. =)"
5579,ham,"opinion me? 1. oversmart 2. selfish 3. naughy 4. lovable 5. silent 6. special 7. immature 8. stylish 9. simple pls reply.."
5580,ham,"hey...great deal...farm tour 9am 5pm $95/pax, $50 deposit 16 may"
5581,ham,"think rule tamilnadu..then tough people."
5582,ham,"hi da:)how today class?"
5583,ham,"kothi print marandratha."
5584,ham,"i'm work. please call u r free�"
5585,ham,"tell something. thats okay."
5586,ham,"hello handsome ! finding job ? lazy ? working towards getting back net mummy ? where's boytoy ? miss ?"
5587,ham,"k go sleep well. take rest:-)."
5588,phishing,"text banneduk 89555 see! cost 150p textoperator g696ga 18+ xxx"
5589,ham,"nationwide auto centre (or something like that) newport road. liked"
5590,ham,"what???? hello wats talk email address?"
5591,ham,"ok arm feeling weak cuz got shot go another time"
5592,ham,"going sao mu today. done 12"
5593,ham,"havent stuck orchard dad's car. going 4 dinner now. u leh? r free tonight?"
5594,ham,"time ur flight tmr?"
5595,ham,"mmm ... .... merry christmas"
5596,ham,"okay... booked already... including one bugis."
5597,ham,"dizzamn, aight i'll ask suitemates get back"
5598,ham,"apps class varaya elaya."
5599,ham,"unfortunately i've found pick sister airport evening think i'll going all. try go one th"
5600,phishing,"tried contact offer new video phone 750 anytime network min half price rental camcorder call 08000930705 reply delivery wed"
5601,ham,"good night dear.. sleepwell&amp;take care"
5602,ham,"yetunde i'm class run water make ok. pls now."
5603,ham,"i'm way home. went change batt 4 watch go shop bit lor."
5604,phishing,"mobile number £5000, claim call u back ring claim hot line 09050005321."
5605,ham,"friendship game play, word say, doesn\'t start march end may, tomorrow, yesterday, today ever"
5606,phishing,"sm auction - brand new nokia 7250 4 auction today! auction free 2 join & take part! txt nokia 86021 now! hg/suite342/2lands row/w1j6hl"
5607,ham,"mum, hope great day. hoping text meet well full life. great day. abiola"
5608,phishing,"week savamob member offer accessible. call 08709501522 details! savamob, pobox 139, la3 2wu. £1.50/week. savamob - offer mobile!"
5609,ham,"done? handed in? celebration full swing yet?"
5610,phishing,"sm services. inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe stop. extra charge. help:08700469649. po box420. ip4 5we"
5611,ham,"excellent thought misundrstud frnd: knw u hate bt day wen u'll knw truth u'll hate urself:-( gn:-)"
5612,ham,"i'm coming over, whatever want"
5613,ham,"u awake? snow there?"
5614,ham,"day ü say ü cut ur hair paragon, called hair sense? ü noe much hair cut?"
5615,ham,"hi b ard 4 christmas. enjoy n merry x'mas."
5616,ham,"hi, please get &lt;#&gt; dollar loan you. i.ll pay back mid february. pls."
5617,ham,"&lt;#&gt; k oh. send home sale."
5618,ham,"dunno leh cant remember mayb lor. wat time r meeting tmr?"
5619,ham,"ok lor. i'm town lei."
5620,ham,"life spend someone lifetime may meaningless moment spent someone really love mean life itself.."
5621,ham,"huh... hyde park mel ah, opps, got confused... anyway, tt's e best choice den juz take it..."
5622,ham,"night ended another day, morning come special way. may smile like sunny ray leaf worries�"
5623,phishing,"plan sanction per mpd2021 x-tra floor x-tra area dda mcd dsidc huda:gurgaon faridabad noida hi-tech architect 9212012222 65657777 hi_tech@in.com"
5624,ham,"yeah. got list u joanna i'm feeling really anti social"
5625,ham,"two fundamental cool life: walk, like king...! walk like dont care,whoever king!... gud nyt"
5626,ham,"pick drop car.so problem.."
5627,ham,"busy juz dun wan 2 go early.. hee.."
5628,ham,"bull. plan go floating ikea without care world. live mess another day."
5629,ham,"yup thk r e teacher said make face look longer. darren ask 2 cut short."
5630,ham,"please dont say like that. hi hi hi"
5631,ham,"might ax well im there."
5632,ham,"1 thing! change sentence into: want 2 concentrate educational career im leaving here.."
5633,ham,"gentle princess! make sweet gentle love..."
5634,ham,"send text. we'll skype later."
5635,phishing,"record indicate u maybe entitled 5000 pound compensation accident had. claim 4 free reply claim msg. 2 stop txt stop"
5636,ham,"u call now..."
5637,ham,"try making another butt."
5638,ham,"came look flat, seems ok, 50s? * away alot wiv work. got woman coming 6.30 too."
5639,ham,"yeah confirmed staying weekend"
5640,ham,"ok shall talk"
5641,ham,"bit ur smile hppnss, drop ur tear sorrow, part ur heart life, heart like mine wil care u, forevr goodfriend"
5642,phishing,"summer finally here! fancy chat flirt sexy single yr area? get matched reply summer now. free 2 join. optout txt stop help08714742804"
5643,ham,"work now. going min."
5644,phishing,"mobile office & mm setting successfully delivered phone! access airtel live long pressing '0' key nokia. phone launch internet browser select airtel live (or goto http://live.airtelworld.com), pay activation, rental browsing charge airtel live. pay download content, send mms."
5645,ham,"haha better late ever, way could swing by?"
5646,phishing,"urgent! mobile number awarded inr.2,00,000 prize guaranteed. call 6299257179 land line. claim 3030. valid 12hrs"
5647,ham,"i'm school n i'll da lab stuff give call ü r done."
5648,ham,"uncle g, checking you. rewarding month"
5649,ham,"ugh got outta class"
5650,ham,"i'm boat. still moms. check yo. i'm half naked."
5651,ham,"road cant txt"
5652,ham,"end might still vomit okay. everything come out."
5653,ham,"sorry de went shop."
5654,ham,"nice pub near frankie n benny near warner cinema?"
5655,ham,"lol take it. member said aunt flow visit 6 months? cause developed ovarian cysts. bc way shrink them."
5656,phishing,"dear customer pay2tmkyc expired, it�s bl0cked within 24 hour, please contact customer! care ph� 6200992462 immediately verify"
5657,ham,"ready * big day tomorrow?"
5658,ham,"sent them. like?"
5659,ham,"time u wrkin?"
5660,phishing,"one registered subscriber u enter draw 4 100 g.b. gift voucher replying enter. unsubscribe text stop"
5661,ham,"good words.... word may leave u dismay many times."
5662,ham,"unbelievable faglord"
5663,ham,"sir, hope day going smoothly. really hoped wont bother this. bill can't settle month. extra cash. know challenging time also let know."
5664,ham,"come?"
5665,ham,"darren saying dat u meeting da ge den dun meet 4 dinner. co later u leave xy feel awkward. den u meet 4 lunch lor."
5666,ham,"late need go n get da laptop..."
5667,ham,"night ended another day, morning come special way. may smile like sunny ray leaf worry blue blue bay. gud mrng"
5668,ham,"know..wait check it."
5669,ham,"alrite hunny!wot u 2 2nite? didnt end goin town jus da pub instead! jus chillin da mo bedroom!love jen xxx."
5670,ham,"yup studying surfing lor. i'm e lazy mode today."
5671,ham,"yes. replied mail. i'm going management office later. plus bank later also.or wednesday."
5672,phishing,"hope enjoyed new content. text stop 61610 unsubscribe. help:08712400602450p provided tones2you.co.uk"
5673,ham,"ok... help ask working tmr not?"
5674,ham,"ok way railway"
5675,ham,"i'm not. lip synced shangela."
5676,ham,"ok message u leave house."
5677,phishing,"free entry gr8prizes wkly comp 4 chance win latest nokia 8800, psp £250 cash every wk.txt great 80878 http//www.gr8prizes.com 08715705022"
5678,ham,"lunch:)you online?why?"
5679,ham,"still getting goods."
5680,ham,"late:)but k.wish same."
5681,ham,"come back tampa ffffuuuuuuu"
5682,phishing,"twinks, bears, scallies, skin jock calling now. miss weekend's fun. call 08712466669 10p/min. 2 stop text call 08712460324(nat rate)"
5683,ham,"wot u 2 j?"
5684,ham,"hey, guy know breathing neck get bud, anyway able get half track usf tonight?"
5685,ham,"no. luton 0125698789 ring ur around! h*"
5686,ham,"weekend fine (an excuse much decorating)"
5687,ham,"whatsup there. dont u want sleep"
5688,phishing,"knock knock txt whose 80082 enter r weekly draw 4 £250 gift voucher 4 store yr choice. t&cs www.tkls.com age16 stoptxtstop£1.50/week"
5689,ham,"got message, ignoring you. yes, was. shopping"
5690,ham,"yo, gonna still stock tomorrow/today? i'm trying get dubsack"
5691,ham,"oh right, ok. i'll make sure load work day! got really nasty cough today dry n shot really help it!"
5692,ham,"oic... saw tot din c me... found group liao..."
5693,ham,"awesome, think get 8th usf time tonight?"
5694,phishing,"1st wk free! gr8 tone str8 2 u wk. txt nokia 8007 classic nokia tone hit 8007 polys. nokia/150p poly/200p 16+"
5695,ham,"need buy lunch me.. eat maggi mee.."
5696,ham,"surely result offer:)"
5697,phishing,"today voda number ending 7548 selected receive $350 award. match please call 08712300220 quoting claim code 4041 standard rate app"
5698,ham,"okie�enjoy!!"
5699,ham,"plan pongal?"
5700,ham,"ok., problem u frm him? wats matter?"
5701,ham,"there's point hangin mr right he's makin u happy"
5702,phishing,"important customer service announcement. call freephone 0800 542 0826 now!"
5703,ham,"know is. shall speak &lt;#&gt; minute"
5704,phishing,"auction round 4. highest bid £54. next maximum bid £71. bid, send bid e. g. 10 (to bid £10) 83383. good luck."
5705,phishing,"stock news call : mcleod russel earns intraday profit r 32, 780. subscribe equity f&o advisory service visit www.stockinnews.com"
5706,ham,".please charge mobile get morning."
5707,ham,"i'll text carlos let know, hang"
5708,phishing,"gent! trying contact you. last weekend draw show £1000 prize guaranteed. call 09064012160. claim code k52. valid 12hrs only. 150ppm"
